source,participant,date,OS,frameRate,rt,corr,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,592,1,295,NW,ID,16,gleath,GLEATH
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,791,0,231,WORD,ID,33,export,EXPORT
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,576,1,437,NW,ID,33,snapel,SNAPEL
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,533,1,202,WORD,ID,33,factor,FACTOR
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,722,1,439,NW,ID,33,limpor,LIMPOR
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,1291,1,285,NW,ID,16,prudge,PRUDGE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,611,1,463,NW,ID,33,kispel,KISPEL
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,478,1,315,NW,UN,33,scregm,LASTON
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,701,1,250,NW,ID,16,milted,MILTED
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,563,1,247,NW,ID,16,blarge,BLARGE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,623,1,48,WORD,ID,16,walnut,WALNUT
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,493,1,6,WORD,ID,16,bundle,BUNDLE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,548,1,194,WORD,ID,33,absent,ABSENT
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,507,1,84,WORD,UN,33,strand,MORTAL
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,452,1,173,WORD,UN,16,turkey,SHOWER
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,617,1,432,NW,ID,33,lunker,LUNKER
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,575,1,217,WORD,ID,33,liquor,LIQUOR
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,667,1,144,WORD,UN,16,parish,SPONGE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,646,1,420,NW,UN,16,pauche,GUSHOP
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,555,1,60,WORD,ID,16,pencil,PENCIL
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,720,1,82,WORD,UN,33,result,STIGMA
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,514,1,175,WORD,UN,16,strife,FABRIC
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,541,1,225,WORD,ID,33,vulgar,VULGAR
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,541,1,71,WORD,UN,33,bright,GARDEN
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,547,1,474,NW,ID,33,hablin,HABLIN
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,553,1,47,WORD,ID,16,income,INCOME
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,587,1,343,NW,UN,33,scrily,AIMOSY
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,673,1,440,NW,ID,33,saride,SARIDE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,589,1,14,WORD,ID,16,almost,ALMOST
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,757,1,77,WORD,UN,33,column,RACKET
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,630,1,10,WORD,ID,16,ethnic,ETHNIC
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,535,1,28,WORD,ID,16,comedy,COMEDY
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,617,1,457,NW,ID,33,wanigh,WANIGH
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,612,1,479,NW,ID,33,lobush,LOBUSH
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,736,0,26,WORD,ID,16,sprint,SPRINT
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,686,1,333,NW,UN,33,watmeg,CATRIE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,569,1,197,WORD,ID,33,stream,STREAM
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,693,1,478,NW,ID,33,acrise,ACRISE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,674,1,357,NW,UN,33,fleack,DERAIN
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,627,1,138,WORD,UN,16,debris,MELODY
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,528,1,51,WORD,ID,16,hungry,HUNGRY
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,582,1,476,NW,ID,33,josted,JOSTED
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,958,1,74,WORD,UN,33,trophy,PLAQUE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,617,1,312,NW,UN,33,paurse,NERAWL
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,680,1,467,NW,ID,33,gorbie,GORBIE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,526,1,174,WORD,UN,16,fabric,TURKEY
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,734,1,52,WORD,ID,16,impose,IMPOSE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,791,1,452,NW,ID,33,surden,SURDEN
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,971,1,122,WORD,UN,16,strike,LINGER
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,625,1,469,NW,ID,33,padifs,PADIFS
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,529,1,264,NW,ID,16,vackel,VACKEL
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,792,1,349,NW,UN,33,nagurs,ASYLEN
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,605,1,212,WORD,ID,33,verify,VERIFY
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,487,1,27,WORD,ID,16,scream,SCREAM
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,590,1,356,NW,UN,33,derain,OTHNIS
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,630,1,384,NW,UN,16,injore,GUESCO
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,951,1,442,NW,ID,33,aboune,ABOUNE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,570,1,280,NW,ID,16,curbol,CURBOL
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,541,1,310,NW,UN,33,sproly,DANIET
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,591,1,2,WORD,ID,16,bridge,BRIDGE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,458,1,143,WORD,UN,16,sponge,REASON
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,820,1,262,NW,ID,16,quilew,QUILEW
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,571,1,204,WORD,ID,33,burden,BURDEN
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,505,1,211,WORD,ID,33,infect,INFECT
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,574,1,236,WORD,ID,33,pirate,PIRATE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,588,1,446,NW,ID,33,runamo,RUNAMO
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,542,1,210,WORD,ID,33,monkey,MONKEY
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,680,1,321,NW,UN,33,slanch,MIATOR
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,667,1,407,NW,UN,16,hurnia,SUIVER
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,736,1,166,WORD,UN,16,design,STARCH
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,673,1,415,NW,UN,16,pathel,HIGSTA
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,1111,0,68,WORD,UN,33,plenty,FUMBLE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,659,1,167,WORD,UN,16,answer,DESIGN
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,562,1,37,WORD,ID,16,insult,INSULT
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,708,1,287,NW,ID,16,nymbel,NYMBEL
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,824,1,399,NW,UN,16,wearox,FOURET
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,596,1,363,NW,UN,16,impote,BREALI
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,596,1,4,WORD,ID,16,trench,TRENCH
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,522,1,154,WORD,UN,16,lizard,AUTHOR
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,493,1,46,WORD,ID,16,single,SINGLE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,657,1,87,WORD,UN,33,sprawl,FILTER
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,893,1,304,NW,UN,33,forgle,CLUDIE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,543,1,169,WORD,UN,16,pounce,GENIUS
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,1042,1,436,NW,ID,33,frutan,FRUTAN
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,591,1,274,NW,ID,16,fumblo,FUMBLO
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,533,1,93,WORD,UN,33,travel,PUBLIC
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,708,1,272,NW,ID,16,damilt,DAMILT
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,666,1,124,WORD,UN,16,nickel,BLOUSE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,783,1,261,NW,ID,16,stunch,STUNCH
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,535,1,322,NW,UN,33,rosail,SLANCH
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,653,1,422,NW,ID,33,alcoud,ALCOUD
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,825,1,444,NW,ID,33,jaunce,JAUNCE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,564,1,196,WORD,ID,33,credit,CREDIT
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,575,1,100,WORD,UN,33,wrench,CARBON
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,673,1,256,NW,ID,16,inlors,INLORS
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,535,1,223,WORD,ID,33,kidney,KIDNEY
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,660,1,50,WORD,ID,16,snatch,SNATCH
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,478,1,91,WORD,UN,33,hunger,EXPAND
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,618,1,449,NW,ID,33,brunge,BRUNGE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,693,1,57,WORD,ID,16,change,CHANGE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,889,1,398,NW,UN,16,fouret,BLUNDE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,743,1,255,NW,ID,16,apight,APIGHT
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,881,1,348,NW,UN,33,asylen,DUMPLE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,715,1,468,NW,ID,33,wictor,WICTOR
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,583,1,447,NW,ID,33,gircue,GIRCUE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,590,1,380,NW,UN,16,huniek,CAVORY
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,1124,1,293,NW,ID,16,swance,SWANCE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,666,1,208,WORD,ID,33,hockey,HOCKEY
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,485,1,21,WORD,ID,16,simple,SIMPLE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,909,1,7,WORD,ID,16,anchor,ANCHOR
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,772,1,338,NW,UN,33,fachow,WREASH
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,840,1,62,WORD,UN,33,launch,REGION
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,796,1,424,NW,ID,33,praile,PRAILE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,786,1,480,NW,ID,33,robuly,ROBULY
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,591,1,266,NW,ID,16,varmit,VARMIT
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,513,1,130,WORD,UN,16,quench,STUPID
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,866,1,334,NW,UN,33,desion,WATMEG
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,770,1,368,NW,UN,16,wronch,HORNAL
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,589,1,53,WORD,ID,16,police,POLICE
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,584,1,311,NW,UN,33,nerawl,SPROLY
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,708,1,392,NW,UN,16,ganous,ROUNCY
./data/5ad20ccab438910001ac9b03_lexical_decision_task_MP_exp2_2020-11-25_16h33.57.791.csv,5ad20ccab438910001ac9b03,2020-11-25_16h33.57.791,Win32,60,535,1,229,WORD,ID,33,mother,MOTHER
