counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.32349,,,,,,,,0.32349,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,384,384,124,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.344695,,,,,,,,0.344695,0,,,,,,478,NW,UN,33,pebric,ACRISE,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,385,385,417,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.533465,,,,,,,,0.533465,1,,,,,,46,WORD,UN,50,income,SINGLE,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,386,386,225,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.560465,,,,,,,,0.560465,1,,,,,,199,WORD,UN,33,plague,INVOKE,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,387,387,138,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.458785,,,,,,,,0.458785,1,,,,,,30,WORD,UN,50,weapon,ORIENT,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,388,388,209,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.32887,,,,,,,,0.32887,1,,,,,,180,WORD,"ID",50,silent,SILENT,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,389,389,119,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.33909,,,,,,,,0.33909,0,,,,,,392,NW,"ID",50,rouncy,ROUNCY,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,390,390,331,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.50446,,,,,,,,0.50446,1,,,,,,48,WORD,UN,50,survey,WALNUT,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,391,391,227,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.86838,,,,,,,,0.86838,1,,,,,,438,NW,UN,33,limpor,BAITCH,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,392,392,377,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.483745,,,,,,,,0.483745,1,,,,,,400,NW,"ID",50,wearox,WEAROX,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,393,393,339,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.439975,,,,,,,,0.439975,1,,,,,,475,NW,UN,33,josted,PEBRIC,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,394,394,414,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.729075,,,,,,,,0.729075,1,,,,,,420,NW,"ID",50,gushop,GUSHOP,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,395,395,359,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.800165,,,,,,,,0.800165,1,,,,,,200,WORD,UN,33,admire,BEACON,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,396,396,139,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.567175,,,,,,,,0.567175,1,,,,,,218,WORD,UN,33,bucket,SHRINK,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,397,397,157,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.63273,,,,,,,,0.63273,1,,,,,,341,NW,"ID",33,myrtie,MYRTIE,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,398,398,280,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.65306,,,,,,,,0.65306,1,,,,,,390,NW,"ID",50,hatrus,HATRUS,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,399,399,329,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.43715,,,,,,,,0.43715,1,,,,,,381,NW,"ID",50,huniek,HUNIEK,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,400,400,320,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.73404,,,,,,,,0.73404,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,401,401,35,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.466925,,,,,,,,0.466925,1,,,,,,81,WORD,"ID",33,friend,FRIEND,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,402,402,20,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.392445,,,,,,,,0.392445,1,,,,,,20,WORD,UN,50,simple,BREAST,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,403,403,199,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.30967,,,,,,,,0.30967,0,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,404,404,273,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.31168,,,,,,,,0.31168,0,,,,,,307,NW,"ID",33,kirafe,KIRAFE,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,405,405,246,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.500045,,,,,,,,0.500045,1,,,,,,154,WORD,"ID",50,author,AUTHOR,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,406,406,93,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.520725,,,,,,,,0.520725,1,,,,,,54,WORD,UN,50,stroke,RAMBLE,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,407,407,233,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.55723,,,,,,,,0.55723,1,,,,,,408,NW,"ID",50,hurnia,HURNIA,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,408,408,347,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.56634,,,,,,,,0.56634,1,,,,,,372,NW,"ID",50,ramily,RAMILY,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,409,409,311,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.425765,,,,,,,,0.425765,1,,,,,,419,NW,"ID",50,slount,SLOUNT,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,410,410,358,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.467815,,,,,,,,0.467815,1,,,,,,327,NW,"ID",33,plenac,PLENAC,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,411,411,266,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.77731,,,,,,,,0.77731,1,,,,,,26,WORD,UN,50,butler,SPRINT,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,412,412,205,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.55012,,,,,,,,0.55012,1,,,,,,216,WORD,UN,33,liquor,BEHALF,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,413,413,155,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.59865,,,,,,,,0.59865,1,,,,,,480,NW,UN,33,knisma,ROBULY,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,414,414,419,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.535205,,,,,,,,0.535205,0,,,,,,183,WORD,UN,33,sleazy,MILDEW,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,415,415,122,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.433805,,,,,,,,0.433805,1,,,,,,31,WORD,UN,50,buckle,WEAPON,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,416,416,210,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.594195,,,,,,,,0.594195,1,,,,,,356,NW,"ID",33,othnis,OTHNIS,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,417,417,295,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.427615,,,,,,,,0.427615,1,,,,,,175,WORD,"ID",50,fabric,FABRIC,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,418,418,114,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.437175,,,,,,,,0.437175,1,,,,,,221,WORD,UN,33,hinder,MASCOT,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,419,419,160,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.47577,,,,,,,,0.47577,0,,,,,,184,WORD,UN,33,bother,SLEAZY,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,420,420,123,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.465475,,,,,,,,0.465475,1,,,,,,103,WORD,"ID",33,bounce,BOUNCE,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,421,421,42,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.337855,,,,,,,,0.337855,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,422,422,27,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.493525,,,,,,,,0.493525,1,,,,,,385,NW,"ID",50,veigma,VEIGMA,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,423,423,324,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.481715,,,,,,,,0.481715,1,,,,,,229,WORD,UN,33,fringe,MOTHER,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,424,424,168,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.32035,,,,,,,,0.32035,0,,,,,,311,NW,"ID",33,sproly,SPROLY,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,425,425,250,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.366325,,,,,,,,0.366325,0,,,,,,306,NW,"ID",33,sounge,SOUNGE,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,426,426,245,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.624725,,,,,,,,0.624725,1,,,,,,336,NW,"ID",33,ghodus,GHODUS,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,427,427,275,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.52842,,,,,,,,0.52842,1,,,,,,448,NW,UN,33,brunge,SADENT,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,428,428,387,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.500875,,,,,,,,0.500875,1,,,,,,94,WORD,"ID",33,travel,TRAVEL,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,429,429,33,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.49922,,,,,,,,0.49922,0,,,,,,105,WORD,"ID",33,number,NUMBER,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,430,430,44,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.64951,,,,,,,,0.64951,0,,,,,,29,WORD,UN,50,orient,SKETCH,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,431,431,208,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.53591,,,,,,,,0.53591,1,,,,,,37,WORD,UN,50,powder,INSULT,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,432,432,216,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.53643,,,,,,,,0.53643,1,,,,,,290,NW,UN,50,pretch,SPLINO,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,433,433,469,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.599405,,,,,,,,0.599405,1,,,,,,286,NW,UN,50,nymbel,RELDON,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,434,434,465,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.58067,,,,,,,,0.58067,1,,,,,,406,NW,"ID",50,nouply,NOUPLY,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,435,435,345,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.47059,,,,,,,,0.47059,1,,,,,,178,WORD,"ID",50,inform,INFORM,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,436,436,117,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.600265,,,,,,,,0.600265,1,,,,,,277,NW,UN,50,unighs,PETAIN,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,437,437,456,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.61182,,,,,,,,0.61182,1,,,,,,27,WORD,UN,50,comedy,SCREAM,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,438,438,206,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.925885,,,,,,,,0.925885,1,,,,,,418,NW,"ID",50,suidle,SUIDLE,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,439,439,357,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.50036,,,,,,,,0.50036,1,,,,,,351,NW,"ID",33,tiesch,TIESCH,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,440,440,290,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.56604,,,,,,,,0.56604,1,,,,,,364,NW,"ID",50,impote,IMPOTE,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,441,441,303,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.55261,,,,,,,,0.55261,1,,,,,,91,WORD,"ID",33,expand,EXPAND,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,442,442,30,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.52311,,,,,,,,0.52311,1,,,,,,160,WORD,"ID",50,violet,VIOLET,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,443,443,99,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.532365,,,,,,,,0.532365,1,,,,,,370,NW,"ID",50,sleact,SLEACT,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,444,444,309,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.49034,,,,,,,,0.49034,1,,,,,,427,NW,UN,33,tandly,SCHIND,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,445,445,366,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.58457,,,,,,,,0.58457,1,,,,,,321,NW,"ID",33,miator,MIATOR,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,446,446,260,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.401815,,,,,,,,0.401815,0,,,,,,90,WORD,"ID",33,relish,RELISH,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,447,447,29,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.668355,,,,,,,,0.668355,1,,,,,,226,WORD,UN,33,flower,CASINO,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,448,448,165,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.451695,,,,,,,,0.451695,1,,,,,,86,WORD,"ID",33,rodent,RODENT,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,449,449,25,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.475625,,,,,,,,0.475625,1,,,,,,257,NW,UN,50,poluth,VENIOD,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,450,450,436,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.56812,,,,,,,,0.56812,1,,,,,,396,NW,"ID",50,flengy,FLENGY,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,451,451,335,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,0,0.41173,,,,,,,,0.41173,0,,,,,,75,WORD,"ID",33,trophy,TROPHY,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,452,452,14,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.356205,,,,,,,,0.356205,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,453,453,54,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.318935,,,,,,,,0.318935,1,,,,,,212,WORD,UN,33,squeal,VERIFY,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,454,454,151,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.802855,,,,,,,,0.802855,1,,,,,,426,NW,UN,33,schind,URIVEL,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,455,455,365,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.587655,,,,,,,,0.587655,1,,,,,,53,WORD,UN,50,ramble,POLICE,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,456,456,232,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,0,0.41572,,,,,,,,0.41572,0,,,,,,293,NW,UN,50,inhort,SWANCE,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,457,457,472,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.51651,,,,,,,,0.51651,1,,,,,,153,WORD,"ID",50,behold,BEHOLD,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,458,458,92,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.7735,,,,,,,,0.7735,1,,,,,,459,NW,UN,33,mingar,BAFENT,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,459,459,398,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.699485,,,,,,,,0.699485,1,,,,,,122,WORD,"ID",50,linger,LINGER,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,460,460,61,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,z,1,0.53583,,,,,,,,0.53583,1,,,,,,374,NW,"ID",50,sliant,SLIANT,z,,,,,,0.047222222,-0.408333333,0,0,0,,0,461,461,313,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.45196,,,,,,,,0.45196,1,,,,,,240,WORD,UN,33,seldom,FOREST,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,462,462,179,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.53958,,,,,,,,0.53958,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,463,463,154,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.416035,,,,,,,,0.416035,1,,,,,,193,WORD,UN,33,mildew,OBJECT,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,464,464,132,1,
,,,,,,,,,,,,,,,,,,5dd03b1749f607128e66ca09,2020-08-10_10h17.46.444,lexical_decision_task_MP,2020.1.3,Win32,60,,m,1,0.41803,,,,,,,,0.41803,1,,,,,,136,WORD,"ID",50,bleach,BLEACH,m,,,,,,0.047222222,-0.408333333,0,0,0,,0,465,465,75,1,
